,CID,SID,target
28278,5057025,333458219,0
28279,706281,333380745,0
28280,2974427,333172850,0
28281,3821593,333387284,0
28282,3223641,333222350,1
28283,135467494,333397028,0
28284,573743,333376712,0
28285,2192,333473239,1
28286,5307338,332972326,1
28287,3231360,333209568,0
28288,4998999,333125393,1
28289,2318037,333298294,0
28290,117092787,310301835,0
28291,135576639,332984776,0
28292,4576810,333425365,1
28293,16191270,333050658,0
28294,3731373,333441339,0
28295,6484529,332898326,0
28296,4876072,332933120,0
28297,683448,333280586,0
28298,3386438,333441941,0
28299,692495,333278297,0
28300,754923,333081705,0
28301,1730310,333202190,0
28302,2858682,333306090,0
28303,9654552,332906834,0
28304,2831381,333074210,0
28305,135408466,333364821,0
28306,117085453,310294062,0
28307,126464381,333066789,0
28308,45172322,333062012,0
28309,1263102,332996518,0
28310,669163,333353185,0
28311,3129388,333393664,0
28312,1296678,333143521,0
28313,117093691,310302805,0
28314,6292665,333340529,0
28315,117084681,310293234,0
28316,20892329,333015991,0
28317,117092386,310301407,0
28318,22549727,333035409,1
28319,9623978,332920308,0
28320,45214853,333072235,0
28321,2986792,333180902,0
28322,45201308,333069619,0
28323,5001996,333273643,1
28324,2908069,333355484,0
28325,872766,333093549,0
28326,688976,333081667,0
28327,4288585,333343004,0
28328,5758070,333080680,0
28329,126459148,333029864,0
28330,126465760,333069611,0
28331,2865532,333096083,0
28332,16195120,333341584,0
28333,126479351,333453214,0
28334,56855019,333048731,0
28335,44121657,332974527,0
28336,2224197,333166117,0
28337,26330703,333102306,0
28338,126459076,333027337,0
28339,42298196,333056160,1
28340,2981526,333177466,0
28341,2982371,333178483,0
28342,3453926,332962679,0
28343,983567,333162234,0
28344,1084683,333244213,0
28345,2844401,333086066,0
28346,4172004,333457504,0
28347,11957663,332949744,0
28348,117079955,310288211,0
28349,18585646,333481834,0
28350,4607376,333417783,0
28351,857584,333215965,0
28352,2791261,333379523,0
28353,46952359,333211200,0
28354,4797838,332945321,0
28355,1321314,333373468,0
28356,15988194,332998207,0
28357,250714,333271491,0
28358,3356541,332980109,0
28359,5734452,333123795,0
28360,615663,333280851,0
28361,2264256,333077414,0
28362,1045074,333413469,0
28363,7290584,332984784,1
28364,3617831,332982762,0
28365,9593980,333191787,0
28366,135530356,332947497,0
28367,2835868,333385402,0
28368,13807779,333091733,0
28369,16192482,333056250,0
28370,1523407,332981185,0
28371,701198,333082939,0
28372,3162956,332897781,0
28373,126471632,333255830,1
28374,1869643,333111642,0
28375,20879685,333029618,0
28376,6296665,332992452,0
28377,45211639,333050652,0
28378,2816700,332877211,0
28379,126468368,333212133,1
28380,1166953,333458876,0
28381,45176847,333063241,0
28382,19101255,333193099,0
28383,3501063,333379841,0
28384,2034782,332960829,0
28385,46369175,333020908,0
28386,2319259,332902547,0
28387,46506406,332967538,0
28388,645632,333198654,0
28389,2988792,333181280,0
28390,582346,333404669,0
28391,135403257,332920869,0
28392,2924945,333128973,0
28393,5136333,333461401,0
28394,44116911,321947387,1
28395,20873199,333030000,1
28396,813469,333095069,0
28397,3650637,333447180,0
28398,45218636,333051775,0
28399,5290388,333399533,0
28400,9564038,333203707,0
28401,3152465,333196635,0
28402,5037381,332922475,0
28403,7118721,333015066,0
28404,118757543,333102847,0
28405,5078398,333371606,0
28406,3122567,333293941,1
28407,5070378,333432650,0
28408,1447391,333221678,0
28409,4442784,332991797,0
28410,4908612,333026327,0
28411,126459976,333040349,0
28412,4754425,333032890,0
28413,798091,333122627,0
28414,3782033,333186824,0
28415,46374546,332952821,0
28416,2733536,354331528,1
28417,122174939,333003101,0
28418,24295423,333488137,0
28419,2962836,333161977,1
28420,2317390,332902131,0
28421,126464467,333066605,0
28422,992277,333149878,0
28423,5750972,333275417,0
28424,1350357,333092008,1
28425,15998965,332990892,0
28426,4304402,333460522,0
28427,46372934,333023923,0
28428,2952307,333424940,0
28429,21211523,333336684,0
28430,644585,333199459,0
28431,117082611,310291016,0
28432,3130862,333192141,0
28433,16009113,333029450,1
28434,6626063,333035097,0
28435,3312691,332981604,0
28436,6624776,333027464,0
28437,6369127,332921496,0
28438,42453270,333044567,1
28439,2246764,333363595,0
28440,16433586,332899732,0
28441,4182022,332902069,0
28442,136143890,333249324,0
28443,1101752,333291505,0
28444,672017,333415514,0
28445,5349783,333109496,0
28446,2228811,333172865,1
28447,4622439,333474388,0
28448,297877,333269897,0
28449,884287,333116473,0
28450,4274461,333284957,0
28451,117089516,310298393,1
28452,45241791,333057861,0
28453,2642007,332907148,0
28454,588849,333406717,0
28455,1450533,333217179,0
28456,1204837,333427054,0
28457,1301449,333160806,1
28458,4590506,333453750,0
28459,2926732,333129981,0
28460,2215664,333159252,0
28461,6625260,333030255,0
28462,465951,406179017,0
28463,720696,333106624,0
28464,126474083,333254939,0
28465,6616961,333460077,0
28466,3922537,333412674,0
28467,1219927,333272802,0
28468,2241311,333102792,0
28469,135454368,332952941,0
28470,6898269,333124322,0
28471,45176964,333063964,0
28472,4879051,332935185,0
28473,991509,333158172,0
28474,135470961,333093084,0
28475,3484389,332951000,0
28476,9548291,333493380,1
28477,2278226,333111914,0
28478,132274691,354331785,0
28479,135719572,333247854,0
28480,4983292,333318826,0
28481,4118442,333437694,0
28482,2960306,333159092,1
28483,2869886,333098181,0
28484,6897326,333077517,0
28485,6260995,333021082,0
28486,22521220,333035688,0
28487,1303610,333161309,0
28488,2872486,333402789,0
28489,1007310,333425732,0
28490,126467190,333181367,0
28491,117093628,310302735,0
28492,16668825,333247649,1
28493,1244098,333168194,0
28494,2816984,332877647,0
28495,45245043,333181439,0
28496,830423,333148933,0
28497,3158934,333200762,0
28498,2372619,332909354,0
28499,647880,333244908,0
28500,16000045,333457996,0
28501,6620636,333337161,0
28502,15999250,333334149,0
28503,2887430,333107050,0
28504,117091245,310300210,1
28505,2474606,332937769,0
28506,762239,333087131,0
28507,3736,321946059,1
28508,2990487,333182886,0
28509,117075322,310284104,0
28510,2769813,333473552,0
28511,28400706,333231748,0
28512,11421666,333459964,1
28513,46952430,333249916,0
28514,126464204,333064844,0
28515,45190249,333067924,1
28516,42266023,333487790,1
28517,2834648,333077016,0
28518,42423736,333184595,0
28519,2966261,333165180,0
28520,117082586,310290991,0
28521,9611561,332912493,0
28522,4871305,333484819,0
28523,833322,333139571,0
28524,742653,333281029,0
28525,126463054,333059884,0
28526,7254742,332894942,1
28527,3396878,333021876,0
28528,3260195,333336933,0
28529,1450585,333204253,1
28530,1370738,333322549,0
28531,49677159,333492157,0
28532,2941745,333142079,0
28533,2873842,333374831,0
28534,6625294,333031715,0
28535,6062863,333426710,0
28536,764619,333079817,0
28537,8719043,333482777,0
28538,2963359,333162250,0
28539,46505232,332967299,1
28540,45505024,333490703,0
28541,117090224,310299138,0
28542,2612711,332938820,1
28543,52907565,333493472,0
28544,24792151,333051379,1
28545,2149992,332888985,1
28546,71780253,333487585,0
28547,2870325,333098463,0
28548,4163468,333425094,0
28549,5722076,333269105,1
28550,3499284,333327758,0
28551,1459395,333209102,0
28552,1339774,333360616,0
28553,1259103,333180023,0
28554,847259,333356423,0
28555,5350929,333117210,0
28556,42398772,333142311,0
28557,24732131,333261590,0
28558,3125647,333309100,0
28559,45229041,333054665,0
28560,29105804,332892579,0
28561,45505256,333491266,0
28562,3140546,333314195,0
28563,73950835,333254753,0
28564,1714159,333235770,0
28565,3240317,333016996,0
28566,2162896,333091527,0
28567,12005115,333274234,0
28568,3109179,333193636,1
28569,783306,333086802,0
28570,2885568,333105985,0
28571,5341044,333322354,0
28572,4454497,333456072,0
28573,1772011,333333394,0
28574,2217875,333161507,1
28575,571894,310292957,1
28576,16021056,333037685,1
28577,9621983,332984797,0
28578,20888203,332974825,0
28579,4617710,333424218,1
28580,2850702,333089090,0
28581,45190211,333044998,0
28582,4401360,333022914,0
28583,801358,333125712,0
28584,4898810,332974610,0
28585,126469901,333253670,0
28586,2225564,333170328,0
28587,126475617,333257393,0
28588,2557099,332934154,0
28589,45166916,333080868,1
28590,711945,333240642,0
28591,2266960,333365954,0
28592,4308580,333263630,0
28593,1182495,332881917,0
28594,3793548,333205719,0
28595,3112476,333398039,0
28596,117082042,310290409,0
28597,2757699,332980586,0
28598,4552388,332962431,0
28599,1322787,333129303,1
28600,5731240,333116148,0
28601,3133895,333311305,0
28602,126465565,333071955,0
28603,1474541,333187574,1
28604,22583908,332897072,1
28605,136707027,333247530,0
28606,3569108,333186414,0
28607,15998339,333342630,0
28608,1453784,333220869,0
28609,3632853,333319270,0
28610,126458353,333009394,0
28611,1357574,333094276,0
28612,3202320,333218617,0
28613,4781200,332940259,0
28614,651501,333203984,0
28615,2371550,332905337,0
28616,7096122,332880651,0
28617,5939844,333361716,0
28618,5572613,332886048,0
28619,1009246,333135750,0
28620,5730392,333323816,0
28621,2835251,333367887,0
28622,6617004,333461422,0
28623,5348293,333318646,0
28624,117085016,310293594,1
28625,44527525,406179070,0
28626,95915027,333439870,0
28627,4592537,333460509,0
28628,1351023,333296656,0
28629,1178615,333476359,0
28630,5057198,332980312,0
28631,45232099,333055814,0
28632,4206133,333390494,0
28633,135927012,333360368,0
28634,18558419,332882626,0
28635,759463,333263462,0
28636,16002505,333000941,0
28637,117093924,310303054,0
28638,23766594,333416180,0
28639,3621434,332902191,0
28640,16193330,333008642,0
28641,117079253,310287433,0
28642,2189431,333073629,0
28643,4028206,333399079,0
28644,680129,333331315,0
28645,1045048,333413037,0
28646,953068,333146912,0
28647,4381708,333454531,0
28648,3459905,333462493,0
28649,276350,333262323,0
28650,16250555,332949676,0
28651,4019962,333337885,0
28652,22430379,333028795,0
28653,1381397,333295845,0
28654,117090152,310299062,0
28655,5212656,333274171,0
28656,1761612,333413812,0
28657,5348571,333262667,0
28658,858200,333217951,1
28659,2350839,332907185,0
28660,5010886,333356543,0
28661,126467384,333181411,0
28662,3686633,333316368,0
28663,135719560,333246864,0
28664,22581402,332896493,0
28665,1184508,333307827,0
28666,135831459,332893653,0
28667,3224842,333221365,0
28668,1570183,333308596,0
28669,970755,333155215,0
28670,41107159,333478376,0
28671,709950,332995443,0
28672,24791394,333050414,0
28673,2977604,333175700,0
28674,43816185,333230389,0
28675,3156377,333240831,0
28676,2199636,333148635,0
28677,3112366,333193319,0
28678,882076,333112647,0
28679,7243838,332894850,0
28680,117088189,310296991,0
28681,976144,333149065,0
28682,3154652,333241839,0
28683,28310088,333061763,0
28684,126474777,333256178,0
28685,989352,333152146,0
28686,2958388,333157843,0
28687,126469742,333249751,0
28688,25452708,333050876,1
28689,4195667,333429288,0
28690,656251,333203302,0
28691,7243871,332894088,0
28692,4084513,332996202,0
28693,4802452,332946585,0
28694,570069,333075367,0
28695,1435185,333226156,0
28696,4139875,333348043,0
28697,2914645,333121524,0
28698,4967441,332936524,1
28699,2201576,333152016,1
28700,22331224,333374240,0
28701,2906578,333356220,1
28702,3117689,333236501,0
28703,982525,333352526,0
28704,45223873,333053924,0
28705,2985846,333179177,0
28706,117081227,310289542,0
28707,42340095,333064808,0
28708,3158643,333203601,0
28709,3467728,332989702,1
28710,3905204,333271255,0
28711,2930656,333337792,0
28712,45224071,333053305,0
28713,3108039,333368071,0
28714,135527841,333466760,0
28715,2282685,333392653,0
28716,2873973,333307811,0
28717,4427379,333022919,0
28718,1796651,333118375,0
28719,3620425,333406460,0
28720,6011707,332954195,1
28721,3734269,333407911,0
28722,5284738,333381940,0
28723,2856673,333092106,0
28724,3238569,333008612,0
28725,20881988,333013136,0
28726,1611665,333447438,0
28727,46271701,333033961,0
28728,2222179,333165500,1
28729,5343756,333370112,0
28730,3533281,333409535,1
28731,946090,332904721,0
28732,126465593,333070164,1
28733,3154624,333240790,0
28734,26342657,333181213,0
28735,1988700,332931421,0
28736,4467272,332981545,0
28737,9587632,333148261,0
28738,16000552,333417968,1
28739,6260825,332901223,0
28740,6027134,333386840,0
28741,126476175,333294111,1
28742,4595213,333020632,0
28743,1119927,333356991,0
28744,3196489,333215280,0
28745,2928162,333130538,0
28746,1287779,333149704,0
28747,22330266,333337132,0
28748,3148403,333237063,0
28749,4968088,332937364,0
28750,2914924,333349376,0
28751,3244614,333469042,0
28752,1239204,333401361,0
28753,1555680,333387898,0
28754,16670668,333214049,0
28755,56724133,333491950,0
28756,5348716,333108068,0
28757,2248101,333355486,0
28758,2906634,333359717,0
28759,3112693,333246209,0
28760,15992939,332999854,0
28761,2637962,332949427,0
28762,2839597,333282476,0
28763,700629,333373789,0
28764,16434646,332975356,0
28765,117081514,310289841,0
28766,117076996,310285515,0
28767,3193925,333223668,0
28768,6224011,332937486,0
28769,6201723,333361925,0
28770,1080114,333240507,0
28771,126471547,333256801,0
28772,7578153,333482027,0
28773,22333136,333381639,0
28774,4622675,333450603,0
28775,2909131,333118786,0
28776,16803590,333481272,0
28777,71279,332950039,0
28778,1348121,333359980,0
28779,25755600,333046911,0
28780,2346659,332906699,0
28781,46261351,333015291,0
28782,3125660,333400671,0
28783,646300,333437652,0
28784,16193706,333002936,0
28785,2971476,333170453,0
28786,16671612,333250248,0
28787,46372364,332980751,0
28788,45213124,333050440,0
28789,16892500,333486412,0
28790,5702031,333494447,0
28791,117073259,310282303,1
28792,17369279,333040304,0
28793,1077611,333243024,0
28794,6414616,333456637,1
28795,4075603,332967900,1
28796,333413,333073515,0
28797,9676474,332906247,0
28798,16017068,333033144,0
28799,4462145,333451974,0
28800,28642343,333055672,0
28801,1244220,333169816,0
28802,2905430,333116304,0
28803,5085030,333024245,0
28804,1111900,333280353,0
28805,117075595,310284304,1
28806,1365136,333090339,0
28807,117085178,310293766,0
28808,2097238,332925254,0
28809,22513372,333033531,1
28810,117084580,310293122,1
28811,117087746,310296514,0
28812,1250209,333172330,0
28813,6626175,333038120,0
28814,1217733,333123594,1
28815,1334709,333120284,1
28816,700074,333371964,0
28817,2937160,333137528,1
28818,3596335,333451530,1
28819,135411752,333190962,0
28820,4229992,333315522,0
28821,1361206,333102322,1
28822,135809830,333032169,0
28823,715656,332962271,0
28824,9637740,332960637,0
28825,56858827,333056551,0
28826,2230874,333392511,0
28827,969894,333153956,0
28828,737570,333321944,0
28829,713010,333338232,0
28830,718626,332966002,0
28831,45169028,333040824,1
28832,5083540,332975725,0
28833,3478916,332957972,0
28834,798659,333192933,0
28835,5342205,333293392,0
28836,126467103,333181303,0
28837,1721775,333239232,0
28838,1241813,333162123,0
28839,1338240,333335828,0
28840,3232228,333226470,0
